path,kind,bytes,modified,classification,reason
lekobe/analysis/outputs/calibration/book_sharpness_2025_pitcher_k_consensus_ranking.csv,csv,1189,2026-06-29T16:53:54.819533110,experimental,general repo artifact
lekobe/analysis/outputs/calibration/book_sharpness_2025_pitcher_k_consensus_rows.csv,csv,3994711,2026-06-29T16:53:54.831056118,experimental,general repo artifact
lekobe/analysis/outputs/calibration/book_sharpness_2025_pitcher_k_ranking.csv,csv,3344,2026-06-29T16:53:54.831562519,experimental,general repo artifact
lekobe/analysis/outputs/execution_capture/kalshi_13_execution_capture_vs_entry_fair.csv,csv,3945,2026-06-29T16:53:54.832063437,experimental,general repo artifact
lekobe/analysis/outputs/execution_capture/running_optimized_kprop_ledger_sharp3_regrade.csv,csv,3362,2026-06-29T16:53:54.833060503,experimental,general repo artifact
lekobe/analysis/outputs/fade_rule_scale/fade_favored_overs_sharp3_scale_backtest.csv,csv,1099503,2026-06-29T16:53:54.837071896,experimental,general repo artifact
lekobe/analysis/outputs/fade_rule_scale/fade_favored_overs_sharp3_scale_summary.csv,csv,1533,2026-06-29T16:53:54.837570429,experimental,general repo artifact
lekobe/analysis/outputs/mani_regrades/mani_2025_sharp_regrade_including_dk_fallback_probe.csv,csv,189969,2026-06-29T16:53:54.839076519,experimental,general repo artifact
lekobe/analysis/outputs/mani_regrades/mani_2025_sharp_regrade_strict.csv,csv,147923,2026-06-29T16:53:54.840077877,experimental,general repo artifact
lekobe/analysis/outputs/mani_regrades/mani_2026_dk_drift_exhibit.csv,csv,8650,2026-06-29T16:53:54.840077877,experimental,general repo artifact
lekobe/analysis/outputs/mani_regrades/mani_2026_dk_drift_summary.csv,csv,1299,2026-06-29T16:53:54.840077877,experimental,general repo artifact
lekobe/analysis/outputs/mani_regrades/mani_2026_picks_sharp_regrade_by_date.csv,csv,5821,2026-06-29T16:53:54.841081142,experimental,general repo artifact
lekobe/analysis/outputs/mani_regrades/mani_2026_picks_sharp_regrade_by_sharp_clv.csv,csv,5821,2026-06-29T16:53:54.841081142,experimental,general repo artifact
lekobe/analysis/outputs/mani_regrades/mani_full_history_2025_2026_sharp3_consensus_regrade.csv,csv,316154,2026-06-29T16:53:54.842583656,experimental,general repo artifact
lekobe/analysis/outputs/mani_regrades/mani_full_history_2025_2026_sharp3_consensus_summary.csv,csv,754,2026-06-29T16:53:54.842583656,experimental,general repo artifact
lekobe/analysis/outputs/mani_regrades/mani_full_history_2025_2026_sharp_regrade.csv,csv,161438,2026-06-29T16:53:54.843585730,experimental,general repo artifact
lekobe/analysis/scripts/analyze_kalshi_maker_taker.py,py,10089,2026-06-29T16:53:54.844085932,experimental,general repo artifact
lekobe/analysis/scripts/grade_jun17_and_card_jun18.py,py,31396,2026-06-29T16:53:54.844585657,experimental,general repo artifact
lekobe/analysis/scripts/grade_optimized_unders_sharp_20260615_16.py,py,10685,2026-06-29T16:53:54.845086813,experimental,general repo artifact
lekobe/analysis/scripts/reconcile_6208_vs_964.py,py,22374,2026-06-29T16:53:54.845593214,experimental,general repo artifact
lekobe/analysis/scripts/regrade_vwap_fill_collapse.py,py,7869,2026-06-29T16:53:54.845593214,experimental,general repo artifact
lekobe/analysis/scripts/scan_fade_heavy_over_unders.py,py,10822,2026-06-29T16:53:54.846087933,experimental,general repo artifact
lekobe/analysis/scripts/sharp_benchmark.py,py,3237,2026-06-29T16:53:54.846087933,experimental,general repo artifact
lekobe/ledgers/jun17_sharp_grade.csv,csv,1486,2026-06-29T16:53:54.846087933,experimental,general repo artifact
lekobe/ledgers/running_optimized_kprop_ledger.csv,csv,1397,2026-06-29T16:53:54.847094059,experimental,general repo artifact
lekobe/scripts/analyze_kalshi_maker_taker.py,py,10134,2026-06-29T16:53:54.847599983,experimental,general repo artifact
lekobe/scripts/build_full_record_since_20260615.py,py,6197,2026-06-29T16:53:54.848101377,experimental,general repo artifact
lekobe/scripts/fast_kprop_close_coverage.py,py,7112,2026-06-29T16:53:54.848598480,experimental,general repo artifact
lekobe/scripts/fetch_historical_pitcher_k_clv.py,py,13139,2026-06-29T16:53:54.848598480,experimental,general repo artifact
lekobe/scripts/grade_jun17_and_card_jun18.py,py,31094,2026-06-29T16:53:54.849101305,experimental,general repo artifact
lekobe/scripts/grade_optimized_unders_sharp_20260615_16.py,py,11072,2026-06-29T16:53:54.849601507,experimental,general repo artifact
lekobe/scripts/ingest_historical_dk_pitcher_k_odds.py,py,12184,2026-06-29T16:53:54.849601507,experimental,general repo artifact
lekobe/scripts/kalshi_auth.py,py,2227,2026-06-29T16:53:54.850101233,experimental,general repo artifact
lekobe/scripts/main_line_after_2pm_card.py,py,13725,2026-06-29T16:53:54.850101233,experimental,general repo artifact
lekobe/scripts/mlb_identity.py,py,10395,2026-06-29T16:53:54.850101233,experimental,general repo artifact
lekobe/scripts/pull_today_over_favored_unders.py,py,7632,2026-06-29T16:53:54.851107121,experimental,general repo artifact
lekobe/scripts/read_kalshi_fills.py,py,7800,2026-06-29T16:53:54.851107121,experimental,general repo artifact
lekobe/scripts/regrade_vwap_fill_collapse.py,py,7869,2026-06-29T16:53:54.851612568,experimental,general repo artifact
lekobe/scripts/scan_fade_heavy_over_unders.py,py,10294,2026-06-29T16:53:54.851612568,experimental,general repo artifact
logs/fetch_historical.ps1,ps1,1697,2026-06-30T06:59:22.073543549,experimental,general repo artifact
push.ps1,ps1,251,2026-06-29T16:53:54.852614403,experimental,general repo artifact
reports/adversarial_strikeout_model_review_2026-06-29.md,md,8979,2026-06-29T23:21:04.520775318,experimental,general repo artifact
reports/adversarial_validation/deduped_noopp_oos_edges.csv,csv,64581628,2026-06-29T23:13:06.984408140,experimental,general repo artifact
reports/adversarial_validation/feature_prediction_drift.csv,csv,1317,2026-06-29T23:13:17.817600489,experimental,general repo artifact
reports/adversarial_validation/monthly_summary.csv,csv,53601,2026-06-29T23:13:13.876752615,experimental,general repo artifact
reports/adversarial_validation/reliability_tables.csv,csv,19383,2026-06-29T23:13:13.881764412,experimental,general repo artifact
reports/adversarial_validation/side_summary.csv,csv,21676,2026-06-29T23:13:13.879755259,experimental,general repo artifact
reports/adversarial_validation/strategy_summary.csv,csv,12231,2026-06-29T23:13:13.872252703,experimental,general repo artifact
reports/adversarial_validation/threshold_grid_train2025_test2026.csv,csv,13387,2026-06-29T23:13:17.812601328,experimental,general repo artifact
reports/final_model_workbook/MLB_Pitcher_K_Final_Model_Bet_Ledger.xlsx,xlsx,990639,2026-06-30T06:48:49.100620985,experimental,general repo artifact
reports/final_model_workbook/final_model_all_bets.csv,csv,420311,2026-06-30T06:48:44.349905729,experimental,general repo artifact
reports/final_model_workbook/final_model_workbook_summary.md,md,2298,2026-06-30T06:48:49.103620529,experimental,general repo artifact
reports/final_model_workbook/~$MLB_Pitcher_K_Final_Model_Bet_Ledger.xlsx,xlsx,165,2026-06-30T06:51:28.952968359,experimental,general repo artifact
reports/lekobe_reconciliation_audit.md,md,8851,2026-06-29T16:53:54.853112221,experimental,general repo artifact
reports/mlb_pitcher_k_model_research_audit_2026-06-29.md,md,11241,2026-06-29T22:48:08.846207857,experimental,general repo artifact
reports/performance/V4_Performance_Workbook.xlsx,xlsx,322778,2026-06-30T06:34:37.297989130,experimental,general repo artifact
reports/performance/V4_all_bets.csv,csv,160767,2026-06-30T06:34:37.309521437,experimental,general repo artifact
reports/unders_market_analysis.md,md,2464,2026-06-29T16:53:54.853612423,experimental,general repo artifact
research_unders_diagnostic.py,py,15211,2026-06-29T16:53:54.854611635,experimental,general repo artifact
run_daily_pipeline.ps1,ps1,2482,2026-06-29T16:53:54.854611635,experimental,general repo artifact
scripts/_analyze_full2026.py,py,1980,2026-06-29T16:53:54.856122971,experimental,general repo artifact
scripts/_audit_checks.py,py,14331,2026-06-29T16:53:54.856623411,experimental,general repo artifact
scripts/_bol_bug_fix_verify.py,py,9945,2026-06-29T16:53:54.857123137,experimental,general repo artifact
scripts/_bol_clean_check.py,py,6710,2026-06-29T16:53:54.857123137,experimental,general repo artifact
scripts/_bol_deep_check.py,py,9525,2026-06-29T16:53:54.857624531,experimental,general repo artifact
scripts/_bol_spot_check.py,py,5114,2026-06-29T16:53:54.858123064,experimental,general repo artifact
scripts/_bol_trace.py,py,5033,2026-06-29T16:53:54.858123064,experimental,general repo artifact
scripts/_build_daily_excel.py,py,16494,2026-06-29T16:53:54.858623505,experimental,general repo artifact
scripts/_build_excel.py,py,35756,2026-06-29T16:53:54.858623505,experimental,general repo artifact
scripts/_check_edges.py,py,686,2026-06-29T16:53:54.859123945,experimental,general repo artifact
scripts/_clv_breakdown.py,py,900,2026-06-29T16:53:54.859123945,experimental,general repo artifact
scripts/_clv_corrected.py,py,8150,2026-06-29T16:53:54.859624624,experimental,general repo artifact
scripts/_clv_sides.py,py,2865,2026-06-29T16:53:54.860123158,experimental,general repo artifact
scripts/_combine_odds.py,py,753,2026-06-29T16:53:54.860123158,experimental,general repo artifact
scripts/_combined_view.py,py,2404,2026-06-29T16:53:54.860123158,experimental,general repo artifact
scripts/_compare_odds.py,py,969,2026-06-29T16:53:54.860123158,experimental,general repo artifact
scripts/_devigged_clv.py,py,7959,2026-06-29T16:53:54.861129284,experimental,general repo artifact
scripts/_fd_clv_benchmark.py,py,5565,2026-06-29T16:53:54.861635447,experimental,general repo artifact
scripts/_fetch_pinnacle_close.py,py,6810,2026-06-29T16:53:54.862136602,experimental,general repo artifact
scripts/_filter_dk.py,py,420,2026-06-29T16:53:54.862136602,experimental,general repo artifact
scripts/_filter_scan.py,py,2300,2026-06-29T16:53:54.862636566,experimental,general repo artifact
scripts/_full2026_analysis.py,py,2896,2026-06-29T16:53:54.862636566,experimental,general repo artifact
scripts/_kobe_verify.py,py,11414,2026-06-29T16:53:54.863137007,experimental,general repo artifact
scripts/_lineup_audit.py,py,5087,2026-06-29T16:53:54.863137007,experimental,general repo artifact
scripts/_mb_clv_all_edges.py,py,8989,2026-06-29T16:53:54.863137007,experimental,general repo artifact
scripts/_mb_clv_local.py,py,7182,2026-06-29T16:53:54.863137007,experimental,general repo artifact
scripts/_mk_2025_dk.py,py,490,2026-06-29T16:53:54.864142895,experimental,general repo artifact
scripts/_multibook_clv.py,py,11898,2026-06-29T16:53:54.864650011,experimental,general repo artifact
scripts/_odds_audit.py,py,4379,2026-06-29T16:53:54.864650011,experimental,general repo artifact
scripts/_our_band_breakdown.py,py,3298,2026-06-29T16:53:54.865149975,experimental,general repo artifact
scripts/_pick_threshold.py,py,1848,2026-06-29T16:53:54.865149975,experimental,general repo artifact
scripts/_profit_ttest.py,py,6994,2026-06-29T16:53:54.865650415,experimental,general repo artifact
scripts/_sharp_clv_2025.py,py,4859,2026-06-29T16:53:54.865650415,experimental,general repo artifact
scripts/_sharp_clv_check.py,py,7343,2026-06-29T16:53:54.866149187,experimental,general repo artifact
scripts/_sig_test_2026.py,py,1174,2026-06-29T16:53:54.866149187,experimental,general repo artifact
scripts/_significance.py,py,4247,2026-06-29T16:53:54.866650105,experimental,general repo artifact
scripts/_wf_bands.py,py,4526,2026-06-29T16:53:54.867149591,experimental,general repo artifact
scripts/_wf_results.py,py,3555,2026-06-29T16:53:54.867649555,experimental,general repo artifact
scripts/adversarial_strikeout_validation.py,py,15895,2026-06-29T23:13:00.673391342,experimental,general repo artifact
scripts/analyze_edge.py,py,5087,2026-06-29T16:53:54.867649555,experimental,general repo artifact
scripts/analyze_picks.py,py,7644,2026-06-29T16:53:54.868149996,experimental,general repo artifact
scripts/analyze_strikeout_filters.py,py,5390,2026-06-29T16:53:54.868149996,experimental,general repo artifact
scripts/backfill_june_19_30_final_model.py,py,19979,2026-06-30T07:02:24.878187895,experimental,general repo artifact
scripts/backfill_june_clv.py,py,6366,2026-06-29T16:53:54.868650198,experimental,general repo artifact
scripts/backtest.py,py,23683,2026-06-29T21:28:12.065680027,experimental,general repo artifact
scripts/backtest_2026_rolling.py,py,8925,2026-06-29T16:53:54.869648218,experimental,general repo artifact
scripts/backtest_historical_odds.py,py,6103,2026-06-29T16:53:54.870150089,experimental,general repo artifact
scripts/build_backtest_spreadsheet.py,py,22233,2026-06-29T16:53:54.870150089,experimental,general repo artifact
scripts/build_bets_spreadsheet.py,py,13594,2026-06-29T16:53:54.870150089,experimental,general repo artifact
scripts/build_closing_odds_master.py,py,5562,2026-06-29T16:53:54.871156216,experimental,general repo artifact
scripts/build_combined_spreadsheet.py,py,21218,2026-06-29T16:53:54.871156216,experimental,general repo artifact
scripts/build_sizing_spreadsheet.py,py,20649,2026-06-29T16:53:54.871659994,experimental,general repo artifact
scripts/build_strikeout_dashboard.py,py,15018,2026-06-29T16:53:54.871659994,experimental,general repo artifact
scripts/build_strikeout_strategy_dashboard.py,py,12786,2026-06-29T16:53:54.871659994,experimental,general repo artifact
scripts/build_walk_forward_selector_report.py,py,10155,2026-06-29T16:53:54.872663021,experimental,general repo artifact
scripts/calibrate_probabilities.py,py,9819,2026-06-29T16:53:54.873169899,experimental,general repo artifact
scripts/check_data_dupes.py,py,1881,2026-06-29T16:53:54.873169899,experimental,general repo artifact
scripts/clv_analysis.py,py,8502,2026-06-29T16:53:54.874174595,experimental,general repo artifact
scripts/compare_models.py,py,3367,2026-06-29T16:53:54.874174595,experimental,general repo artifact
scripts/compute_live_clv.py,py,9515,2026-06-29T16:53:54.874680281,experimental,general repo artifact
scripts/daily_runner.py,py,17767,2026-06-30T03:33:32.062542915,experimental,general repo artifact
scripts/dashboard.py,py,19795,2026-06-29T16:53:54.874680281,experimental,general repo artifact
scripts/diagnose_2026.py,py,6786,2026-06-29T16:53:54.875178814,experimental,general repo artifact
scripts/edge_analysis.py,py,4114,2026-06-29T16:53:54.875681639,experimental,general repo artifact
scripts/experiment_market_aware_strikeouts.py,py,10172,2026-06-29T16:53:54.875681639,experimental,general repo artifact
scripts/export_picks_excel.py,py,20180,2026-06-29T16:53:54.876178503,experimental,general repo artifact
scripts/fetch_2025_missing_closes.py,py,8797,2026-06-29T16:53:54.876178503,experimental,general repo artifact
scripts/fetch_closing_odds_historical.py,py,6446,2026-06-29T16:53:54.877180099,experimental,general repo artifact
scripts/fetch_fangraphs.py,py,2560,2026-06-29T16:53:54.877180099,experimental,general repo artifact
scripts/fetch_historical_clv_snapshots.py,py,11886,2026-06-29T16:53:54.877681971,experimental,general repo artifact
scripts/fetch_historical_odds.py,py,8964,2026-06-29T16:53:54.877681971,experimental,general repo artifact
scripts/fetch_mlb_data.py,py,8190,2026-06-29T16:53:54.878181458,experimental,general repo artifact
scripts/fetch_odds.py,py,2323,2026-06-29T16:53:54.878681421,experimental,general repo artifact
scripts/fetch_odds_daily.py,py,2371,2026-06-29T16:53:54.878681421,experimental,general repo artifact
scripts/fetch_park_factors.py,py,1017,2026-06-29T16:53:54.879181385,experimental,general repo artifact
scripts/fetch_pregame_lineups.py,py,10849,2026-06-29T16:53:54.879679680,experimental,general repo artifact
scripts/fetch_pregame_odds.py,py,6590,2026-06-29T16:53:54.879679680,experimental,general repo artifact
scripts/fetch_probables_daily.py,py,1441,2026-06-29T16:53:54.880181313,experimental,general repo artifact
scripts/fetch_statcast.py,py,2674,2026-06-29T16:53:54.880181313,experimental,general repo artifact
scripts/fetch_statcast_batter_pitch_types.py,py,2468,2026-06-29T16:53:54.880181313,experimental,general repo artifact
scripts/fetch_statcast_pitchlevel.py,py,11064,2026-06-29T16:53:54.881187201,experimental,general repo artifact
scripts/find_gap_threshold.py,py,3745,2026-06-29T16:53:54.881187201,experimental,general repo artifact
scripts/find_profitable_bets.py,py,5012,2026-06-29T16:53:54.881694555,experimental,general repo artifact
scripts/gap_analysis_2025.py,py,2358,2026-06-29T16:53:54.881694555,experimental,general repo artifact
scripts/generate_excel_report.py,py,49375,2026-06-30T06:34:24.110694170,experimental,general repo artifact
scripts/generate_final_model_excel_workbook.py,py,41737,2026-06-30T06:48:36.827503681,experimental,general repo artifact
scripts/inject_lineups.py,py,7707,2026-06-29T16:53:54.882194519,experimental,general repo artifact
scripts/june_analysis.py,py,2181,2026-06-29T16:53:54.882694244,experimental,general repo artifact
scripts/june_detail.py,py,2686,2026-06-29T16:53:54.882694244,experimental,general repo artifact
scripts/master_adversarial_audit_2026_06_29.py,py,26115,2026-06-30T07:22:49.214775801,experimental,general repo artifact
scripts/novig_edge_calc.py,py,10563,2026-06-29T16:53:54.883194685,experimental,general repo artifact
scripts/novig_login.py,py,2030,2026-06-29T23:15:26.469266653,experimental,general repo artifact
scripts/optimize_filters_new.py,py,3241,2026-06-29T16:53:54.883194685,experimental,general repo artifact
scripts/performance_report.py,py,15860,2026-06-30T03:46:52.738801956,experimental,general repo artifact
scripts/project_daily.py,py,25986,2026-06-29T21:07:11.251508236,experimental,general repo artifact
scripts/recalibrate.py,py,2505,2026-06-29T16:53:54.883194685,experimental,general repo artifact
scripts/resolve_picks.py,py,9445,2026-06-29T16:53:54.884200811,experimental,general repo artifact
scripts/run_daily.ps1,ps1,541,2026-06-29T16:53:54.884705782,experimental,general repo artifact
scripts/run_experiments.py,py,9721,2026-06-29T16:53:54.885205984,experimental,general repo artifact
scripts/run_retrain.ps1,ps1,968,2026-06-29T16:53:54.885708094,experimental,general repo artifact
scripts/scheduled/task_1130am_rerun.ps1,ps1,2917,2026-06-29T16:53:54.886207104,experimental,general repo artifact
scripts/scheduled/task_11am_scrape.ps1,ps1,1177,2026-06-29T16:53:54.886706114,experimental,general repo artifact
scripts/scheduled/task_11pm_lines.ps1,ps1,1135,2026-06-29T16:53:54.887206554,experimental,general repo artifact
scripts/scheduled/task_2am_dashboard.ps1,ps1,607,2026-06-29T16:53:54.887706518,experimental,general repo artifact
scripts/scheduled/task_530pm_final.ps1,ps1,2912,2026-06-29T16:53:54.887706518,experimental,general repo artifact
scripts/scheduled/task_7am_daily.ps1,ps1,3588,2026-06-30T03:45:40.890774488,experimental,general repo artifact
scripts/scheduled/task_8am_scrape.ps1,ps1,1194,2026-06-29T16:53:54.888204813,experimental,general repo artifact
scripts/scheduled/task_9am_lineups.ps1,ps1,1818,2026-06-29T16:53:54.888707161,experimental,general repo artifact
scripts/scheduled/task_nightly_11pm.ps1,ps1,3341,2026-06-29T16:53:54.888707161,experimental,general repo artifact
scripts/scheduled/task_pregame_odds_30min.ps1,ps1,721,2026-06-29T16:53:54.888707161,experimental,general repo artifact
scripts/scrape_daily_odds.py,py,3156,2026-06-29T16:53:54.889712572,experimental,general repo artifact
scripts/significance_test.py,py,10153,2026-06-29T16:53:54.889712572,experimental,general repo artifact
scripts/threshold_selection_2025.py,py,4538,2026-06-29T16:53:54.890217781,experimental,general repo artifact
scripts/track_live_bets.py,py,9730,2026-06-29T16:53:54.890217781,experimental,general repo artifact
scripts/train.py,py,9618,2026-06-29T16:53:54.890217781,experimental,general repo artifact
scripts/train_clv_predictor.py,py,5865,2026-06-29T16:53:54.891223669,experimental,general repo artifact
scripts/train_strikeout_bet_selector.py,py,9364,2026-06-29T16:53:54.891730547,experimental,general repo artifact
scripts/tune_alpha.py,py,6233,2026-06-29T16:53:54.892228842,experimental,general repo artifact
scripts/update_calibration.py,py,5348,2026-06-29T16:53:54.892730236,experimental,general repo artifact
scripts/update_results.py,py,18525,2026-06-30T03:47:18.963920116,experimental,general repo artifact
scripts/validate_2026_final.py,py,5022,2026-06-29T16:53:54.892730236,experimental,general repo artifact
scripts/validate_model_edge.py,py,20104,2026-06-29T16:53:54.893228769,experimental,general repo artifact
scripts/validate_results.py,py,4421,2026-06-29T16:53:54.893228769,experimental,general repo artifact
scripts/verify_clv.py,py,4899,2026-06-29T16:53:54.893728971,experimental,general repo artifact
scripts/verify_results.py,py,3714,2026-06-29T16:53:54.893728971,experimental,general repo artifact
scripts/walk_forward_final_model_compare.py,py,23597,2026-06-30T07:26:18.368548870,experimental,general repo artifact
scripts/walk_forward_strikeout_selector.py,py,14134,2026-06-29T16:53:54.894228697,experimental,general repo artifact
scripts/walkforward_2026.py,py,7193,2026-06-29T16:53:54.894728184,experimental,general repo artifact
src/__init__.py,py,2,2026-06-29T16:53:54.895228386,experimental,general repo artifact
src/backtesting/__init__.py,py,2,2026-06-29T16:53:54.895729780,experimental,general repo artifact
src/backtesting/backtest.py,py,14542,2026-06-29T18:43:07.357919693,experimental,general repo artifact
src/config.py,py,561,2026-06-29T16:53:54.896229982,experimental,general repo artifact
src/data/__init__.py,py,2,2026-06-29T16:53:54.896728992,experimental,general repo artifact
src/data/fangraphs_source.py,py,5421,2026-06-29T16:53:54.896728992,experimental,general repo artifact
src/data/loaders.py,py,6929,2026-06-29T16:53:54.897229671,experimental,general repo artifact
src/data/mlb_source.py,py,21168,2026-06-29T16:53:54.897229671,experimental,general repo artifact
src/data/park_factors_source.py,py,2680,2026-06-29T16:53:54.898236513,experimental,general repo artifact
src/data/schema.py,py,3033,2026-06-29T16:53:54.898742199,experimental,general repo artifact
src/data/statcast_source.py,py,5852,2026-06-29T16:53:54.898742199,experimental,general repo artifact
src/export/__init__.py,py,2,2026-06-29T16:53:54.899241447,experimental,general repo artifact
src/export/exporters.py,py,6212,2026-06-29T16:53:54.899740696,experimental,general repo artifact
src/features/__init__.py,py,2,2026-06-29T16:53:54.900241375,experimental,general repo artifact
src/features/build_features.py,py,60508,2026-06-29T23:16:32.965785265,experimental,general repo artifact
src/models/__init__.py,py,2,2026-06-29T16:53:54.901245117,experimental,general repo artifact
src/models/calibration.py,py,7696,2026-06-29T16:53:54.901749134,experimental,general repo artifact
src/models/opportunity.py,py,3121,2026-06-29T16:53:54.901749134,experimental,general repo artifact
src/models/train.py,py,12030,2026-06-29T16:53:54.902249336,experimental,general repo artifact
src/odds/__init__.py,py,2,2026-06-29T16:53:54.902749062,experimental,general repo artifact
src/odds/odds_api.py,py,12694,2026-06-29T16:53:54.903248787,experimental,general repo artifact
src/odds/pricing.py,py,7486,2026-06-29T21:07:24.819364786,experimental,general repo artifact
src/odds/scrapers/__init__.py,py,427,2026-06-30T03:46:59.849458456,experimental,general repo artifact
src/odds/scrapers/base.py,py,4871,2026-06-29T16:53:54.904248953,experimental,general repo artifact
src/odds/scrapers/draftkings.py,py,10443,2026-06-29T16:53:54.904248953,experimental,general repo artifact
src/odds/scrapers/novig.py,py,10386,2026-06-29T23:15:39.493812084,experimental,general repo artifact
V2_RESEARCH_REPORT.md,md,17356,2026-06-29T18:42:02.403859615,stale,superseded by leakage audit
V3_RESEARCH_REPORT.md,md,18608,2026-06-29T19:28:24.474849939,stale,superseded by leakage audit
V4_RESEARCH_REPORT.md,md,14063,2026-06-29T21:39:46.935148716,stale,superseded by leakage audit
data/exports/2026_backtest_extended.csv,csv,33594,2026-06-29T16:53:51.965584755,suspicious,mixed/live export; not canonical for no-leak proof
data/exports/picks_log.csv,csv,10605,2026-06-29T16:53:51.966085196,suspicious,mixed/live export; not canonical for no-leak proof
data/raw/pitcher_game_logs.csv,csv,24361,2026-06-30T06:56:54.453078270,suspicious,currently partial local raw cache; not full historical source
reports/june_19_30_backfill/final_model_bets_2026-06-19_2026-06-30.csv,csv,789375,2026-06-30T07:02:37.863971710,suspicious,useful extension but full feature cache was incomplete
reports/june_19_30_backfill/final_model_daily_2026-06-19_2026-06-30.csv,csv,1808,2026-06-30T07:02:37.871987104,suspicious,useful extension but full feature cache was incomplete
reports/june_19_30_backfill/final_model_june_19_30_report.md,md,3007,2026-06-30T07:04:47.764258385,suspicious,useful extension but full feature cache was incomplete
reports/june_19_30_backfill/final_model_summary_2026-06-19_2026-06-30.csv,csv,397,2026-06-30T07:02:37.870980501,suspicious,useful extension but full feature cache was incomplete
reports/june_19_30_backfill/final_model_unsettled_2026-06-30_candidates.csv,csv,2370,2026-06-30T07:04:10.187436342,suspicious,useful extension but full feature cache was incomplete
reports/june_19_30_backfill/historical_pitcher_props_2026-06-19_2026-06-30.csv,csv,1475701,2026-06-30T06:59:58.571343184,suspicious,useful extension but full feature cache was incomplete
